,edit_count,sentiment,neg_sentiment
2012-05-01,1.7,-0.12605453271950992,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260849514887447,0.34186507936507937
2012-05-03,1.6,-0.22738606571441605,0.3751984126984127
2012-05-04,1.6666666666666667,-0.23349124828264825,0.39186507936507936
2012-05-05,1.4666666666666666,-0.2011048400331111,0.35853174603174603
2012-05-06,1.3,-0.17864715065511444,0.34186507936507937
2012-05-07,1.3666666666666667,-0.1373874717879863,0.3196428571428572
2012-05-08,1.1333333333333333,-0.12514513557155926,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258875686261387,0.27361111111111114
2012-05-10,0.9666666666666667,-0.1391735688679748,0.27361111111111114
2012-05-11,0.9666666666666667,-0.1391735688679748,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001411913169753,0.2847222222222222
2012-05-13,0.8,-0.12099588397476406,0.2638888888888889
2012-05-14,0.8,-0.12099588397476406,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488756580485237,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818458004130256,0.28388888888888886
2012-05-17,1.0,-0.11080469611618253,0.2727777777777778
2012-05-18,1.0,-0.1087003422114584,0.2727777777777778
2012-05-19,1.0,-0.1087003422114584,0.2727777777777778
2012-05-20,0.9666666666666667,-0.0766704710655742,0.23944444444444446
2012-05-21,1.0,-0.10994491103622647,0.2727777777777778
2012-05-22,1.0333333333333334,-0.14134284181727302,0.3061111111111111
2012-05-23,0.9333333333333333,-0.10187368366453381,0.28111111111111114
2012-05-24,0.9,-0.06855858736568025,0.2477777777777778
2012-05-25,1.0333333333333334,-0.05650827311807207,0.2561111111111111
2012-05-26,1.1333333333333333,-0.03080058121018938,0.2561111111111111
2012-05-27,1.1333333333333333,-0.03080058121018938,0.2561111111111111
2012-05-28,1.2,-0.033839549852742075,0.2727777777777778
2012-05-29,1.2,-0.033839549852742075,0.2727777777777778
2012-05-30,1.2333333333333334,-0.08876326107316546,0.3061111111111111
2012-05-31,1.2333333333333334,-0.08876326107316546,0.3061111111111111
2012-06-01,1.2333333333333334,-0.05002727597951887,0.28388888888888886
2012-06-02,1.2333333333333334,0.007379463414351158,0.25055555555555553
2012-06-03,1.2,-0.01947888026634851,0.2672222222222222
2012-06-04,1.2666666666666666,-0.05274609019358952,0.3005555555555555
2012-06-05,1.4,-0.054865794281164795,0.30722222222222223
2012-06-06,1.3,-0.06280379848347768,0.2961111111111111
2012-06-07,1.3,-0.06280379848347768,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786642707056467,0.2961111111111111
2012-06-09,1.4333333333333333,-0.049661040537887134,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293630503945879,0.3516666666666666
2012-06-11,1.5,-0.1252805354528957,0.3738888888888889
2012-06-12,1.5,-0.1252805354528957,0.3738888888888889
2012-06-13,1.5666666666666667,-0.126420086854034,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969939970307877,0.4038888888888889
2012-06-15,1.5,-0.12736389885346094,0.39277777777777784
2012-06-16,1.4,-0.1149508183201154,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795951098203658,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795951098203658,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795951098203658,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468507101138432,0.33722222222222226
2012-06-21,1.3333333333333333,-0.05834976881742477,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429283628861108,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429283628861108,0.30388888888888893
2012-06-24,1.2333333333333334,-0.0995946685473124,0.3288888888888889
2012-06-25,1.2,-0.12949697077274322,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095772882302603,0.3788888888888889
2012-06-27,1.2666666666666666,-0.1486404647429784,0.3733333333333333
2012-06-28,1.3333333333333333,-0.15251093804836274,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151641050974527,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12184994916121164,0.38999999999999996
2012-07-01,1.6333333333333333,-0.1575420171022415,0.4122222222222222
2012-07-02,1.7,-0.22186458938651613,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427563289801276,0.4344444444444445
2012-07-04,1.7,-0.17100842297077176,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978497286637622,0.3944444444444445
2012-07-06,1.6,-0.1900642464558283,0.41111111111111115
2012-07-07,1.6333333333333333,-0.22337758839130398,0.4444444444444445
2012-07-08,1.6666666666666667,-0.252508807182312,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071419371498953,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348555260234407,0.4305555555555556
2012-07-11,1.5666666666666667,-0.21891683273845247,0.4305555555555556
2012-07-12,1.6,-0.2423693650298648,0.4638888888888889
2012-07-13,1.6,-0.27390509181552464,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340878460142346,0.44722222222222224
2012-07-15,1.4666666666666666,-0.2324472712145911,0.425
2012-07-16,1.5333333333333334,-0.23360832101768914,0.44166666666666665
2012-07-17,1.5333333333333334,-0.23360832101768914,0.44166666666666665
2012-07-18,1.6333333333333333,-0.2644592248731189,0.475
2012-07-19,1.6666666666666667,-0.23284972343179913,0.475
2012-07-20,1.7,-0.2653265439801746,0.5083333333333333
2012-07-21,1.7666666666666666,-0.32354667550987665,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817686216698752,0.575
2012-07-23,1.7666666666666666,-0.3817686216698752,0.575
2012-07-24,1.7333333333333334,-0.3485171036587821,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432249334123394,0.525
2012-07-26,1.6333333333333333,-0.3128617352909512,0.49166666666666664
2012-07-27,1.5333333333333334,-0.32214003072844605,0.48055555555555557
2012-07-28,1.4666666666666666,-0.31826955742306173,0.4638888888888889
2012-07-29,1.4,-0.31721133159266574,0.44722222222222224
2012-07-30,1.2,-0.3168777929411994,0.4305555555555556
2012-07-31,1.1666666666666667,-0.3198027145862579,0.4305555555555556
2012-08-01,1.1333333333333333,-0.31971276687251193,0.4305555555555556
2012-08-02,1.1333333333333333,-0.27803283486101366,0.4083333333333333
2012-08-03,1.2,-0.30968785338931615,0.44166666666666665
2012-08-04,1.2,-0.30968785338931615,0.44166666666666665
2012-08-05,1.1333333333333333,-0.3094085797998641,0.425
2012-08-06,1.2,-0.2650982146792942,0.40277777777777773
2012-08-07,1.3333333333333333,-0.2825877506203121,0.41388888888888886
2012-08-08,1.4,-0.2866795389519797,0.4305555555555555
2012-08-09,1.2666666666666666,-0.2706329155630535,0.40555555555555556
2012-08-10,1.3,-0.24615599003103042,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270345773961805,0.3555555555555555
2012-08-12,1.2,-0.19002817955281998,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326261785295273,0.3555555555555555
2012-08-14,1.3,-0.202366363869773,0.3555555555555555
2012-08-15,6.333333333333333,-0.1882444298384236,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200567683752842,0.3631808278867102
2012-08-17,6.733333333333333,-0.1558204616557539,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025204379866326,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738916774103844,0.3681808278867102
2012-08-20,7.1,-0.1932360132155465,0.3598474945533769
2012-08-21,7.1,-0.19312602675136398,0.3598474945533769
2012-08-22,7.533333333333333,-0.2056393445686607,0.3829244176303
2012-08-23,7.6,-0.23866776537459178,0.4162577509636333
2012-08-24,7.666666666666667,-0.26849653434317394,0.44959108429696665
2012-08-25,7.666666666666667,-0.26849653434317394,0.44959108429696665
2012-08-26,7.666666666666667,-0.26849653434317394,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941543818668632,0.4829244176303
2012-08-28,7.8,-0.32735710155527875,0.5162577509636334
2012-08-29,7.833333333333333,-0.29415030689598204,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610517650004336,0.4829244176303
2012-08-31,7.7,-0.23934494910863788,0.47181330651918885
2012-09-01,7.6,-0.2656503113597077,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672821087131343,0.47181330651918885
2012-09-03,7.7,-0.2824899174262525,0.49681330651918887
2012-09-04,7.7,-0.2824899174262525,0.49681330651918887
2012-09-05,8.166666666666666,-0.3073578093409568,0.5092316071727836
2012-09-06,8.1,-0.28797765976455775,0.4981204960616725
2012-09-07,8.366666666666667,-0.29847202267514633,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603671388096576,0.5256204960616725
2012-09-09,8.6,-0.2701933395491736,0.5089538293950059
2012-09-10,9.3,-0.29505309691580817,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282833841497966,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829838167183284,0.5708585912997678
2012-09-13,9.566666666666666,-0.3824954884305863,0.6041919246331011
2012-09-14,4.5,-0.4286165843014208,0.6298999856352798
2012-09-15,4.166666666666667,-0.424855337302316,0.6132333189686131
2012-09-16,4.0,-0.43018964862866077,0.5998999856352797
2012-09-17,3.7333333333333334,-0.39736756792707123,0.5665666523019464
2012-09-18,3.7,-0.38990632637715544,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077672078585827,0.5387888745241686
2012-09-20,3.533333333333333,-0.3376179476020357,0.5054555411908354
2012-09-21,3.3,-0.34840005019298786,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867231129598214,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283496804931918,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283496804931918,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283496804931918,0.4968230625583567
2012-09-26,3.3,-0.30269183296950253,0.46348972922502335
2012-09-27,3.3,-0.30227237620941394,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354791708687106,0.46348972922502335
2012-09-29,9.266666666666667,-0.3320753868099985,0.47682306255835666
2012-09-30,9.866666666666667,-0.32371409416773816,0.47206115779645186
2012-10-01,10.133333333333333,-0.35493005221663815,0.5053944911297852
2012-10-02,10.2,-0.31612046267170607,0.483172268907563
2012-10-03,12.333333333333334,-0.3158695977078006,0.48219187675070024
2012-10-04,12.8,-0.33592484108071774,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370602893420753,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754069263262,0.502349921852799
2012-10-07,16.066666666666666,-0.3188680483355643,0.4990165885194658
2012-10-08,15.9,-0.3444982613246827,0.5115165885194658
2012-10-09,15.9,-0.4094891851267406,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644079777218,0.5362784932813706
2012-10-11,18.066666666666666,-0.36897165148938016,0.5231001987077272
2012-10-12,18.366666666666667,-0.35049976222059587,0.5135763891839177
2012-10-13,18.433333333333334,-0.3455335760680317,0.5135763891839177
2012-10-14,18.5,-0.3454348668026406,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860463704342434,0.5469097225172509
2012-10-16,18.633333333333333,-0.3915188628336601,0.5691319447394732
2012-10-17,18.633333333333333,-0.3915188628336601,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802930115727066,0.5627430558505843
2012-10-19,20.3,-0.38719845267348746,0.5832558763634047
2012-10-20,20.7,-0.37938130235221573,0.5943669874745158
2012-10-21,20.833333333333332,-0.345163271581596,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451179854626118,0.5765892096967381
2012-10-23,20.866666666666667,-0.3493035547489582,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813983820433079,0.6121447652522937
2012-10-25,21.333333333333332,-0.3791747256339913,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020082017815887,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566064262838666,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506591425032925,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353232689612845,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403685303274547,0.6218810945666281
2012-10-31,16.8,-0.3091525722785547,0.5885477612332948
2012-11-01,16.7,-0.3146753459417576,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971840219254486,0.5534170422790464
2012-11-03,13.966666666666667,-0.2796631588196277,0.5272265660885702
2012-11-04,10.766666666666667,-0.2680111022365278,0.5046571216441257
2012-11-05,10.0,-0.27553849050169527,0.493062918745575
2012-11-06,9.666666666666666,-0.2659596978502009,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276479365526312,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707301261125676,0.4063962520789083
2012-11-09,9.433333333333334,-0.1917752750923104,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273774434666368,0.39957454665255177
2012-11-11,6.1,-0.16796019779327895,0.37576502284302793
2012-11-12,6.0,-0.13962553117026938,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975926809857342,0.34243168950969455
2012-11-14,5.9,-0.10658949785778973,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680450916306893,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225656270997448,0.35354280062080573
2012-11-17,4.566666666666666,-0.1846399177612535,0.3710428006208057
2012-11-18,4.2,-0.21104671988366305,0.3838633134413186
2012-11-19,3.8333333333333335,-0.25010850578690497,0.4060855356635408
2012-11-20,3.5,-0.26103111614927577,0.3960855356635407
2012-11-21,3.3666666666666667,-0.2277757203593346,0.3627522023302074
2012-11-22,3.3,-0.24735147913440989,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24847993314410174,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507035895534183,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290378634785346,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048536970334894,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941102584203086,0.4
2012-11-28,0.6333333333333333,-0.3543483972549438,0.4
2012-11-29,0.6333333333333333,-0.3543483972549438,0.4
2012-11-30,0.6333333333333333,-0.3543483972549438,0.4
2012-12-01,0.6333333333333333,-0.3543483972549438,0.4
2012-12-02,0.6333333333333333,-0.3543483972549438,0.4
2012-12-03,0.6333333333333333,-0.3543483972549438,0.4
2012-12-04,0.6666666666666666,-0.3873505055904388,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017502188682554,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017502188682554,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017502188682554,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801181793213,0.4666666666666667
2012-12-09,0.7,-0.41934287548065186,0.43333333333333335
2012-12-10,0.7,-0.41934287548065186,0.43333333333333335
2012-12-11,0.7,-0.41934287548065186,0.43333333333333335
2012-12-12,0.7,-0.41934287548065186,0.43333333333333335
2012-12-13,0.6666666666666666,-0.38614763617515563,0.4
2012-12-14,0.6666666666666666,-0.38614763617515563,0.4
2012-12-15,0.6333333333333333,-0.3530183990796407,0.36666666666666664
2012-12-16,0.6,-0.32756634553273517,0.3333333333333333
2012-12-17,0.5666666666666667,-0.2942561388015747,0.3
2012-12-18,0.5666666666666667,-0.2673932562271754,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614862064520517,0.25
2012-12-20,0.6666666666666666,-0.2565767546494802,0.275
2012-12-21,0.7666666666666667,-0.2898515595330132,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840933057997,0.275
2012-12-23,0.7333333333333333,-0.2565179798338148,0.275
2012-12-24,0.7333333333333333,-0.2565179798338148,0.275
2012-12-25,0.6,-0.2232916884952121,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327629446983334,0.23055555555555557
2012-12-27,0.6,-0.13722935914993287,0.19722222222222222
2012-12-28,0.6,-0.13722935914993287,0.19722222222222222
2012-12-29,0.6,-0.13722935914993287,0.19722222222222222
2012-12-30,0.6,-0.13722935914993287,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725827852884928,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014289220174153,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937278295556705,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641154155135155,0.26805555555555555
2013-01-04,2.2,-0.13849691798289618,0.24930555555555553
2013-01-05,2.2,-0.13849691798289618,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163033535083136,0.2826388888888889
2013-01-07,2.566666666666667,-0.1835266723125069,0.3048611111111111
2013-01-08,2.6,-0.1510273390897998,0.3048611111111111
2013-01-09,2.6333333333333333,-0.1843290163962929,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971213588390255,0.3612713675213675
2013-01-11,3.6,-0.19257658762469929,0.3737713675213675
2013-01-12,3.6,-0.19257658762469929,0.3737713675213675
2013-01-13,3.6333333333333333,-0.1600754940781498,0.3737713675213675
2013-01-14,3.6666666666666665,-0.1280560756001377,0.3737713675213675
2013-01-15,3.6666666666666665,-0.1280560756001377,0.3737713675213675
2013-01-16,3.6666666666666665,-0.1280560756001377,0.3737713675213675
2013-01-17,3.6,-0.12160671495134671,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488937042887052,0.3904380341880342
2013-01-19,3.5,-0.1344612364245955,0.36543803418803417
2013-01-20,3.466666666666667,-0.1318830461243958,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210326740544745,0.38210470085470083
2013-01-22,3.5,-0.09894609957339077,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452097458069488,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056041231747859,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547369895044028,0.3990851364397876
2013-01-26,6.633333333333334,-0.1692478755877719,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631067861778595,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013795484764436,0.4596777290323802
2013-01-29,9.333333333333334,-0.1767086281616522,0.4748292441838953
2013-01-30,9.4,-0.17847616019239354,0.4748292441838953
2013-01-31,9.466666666666667,-0.1747848246732387,0.4748292441838953
2013-02-01,9.2,-0.16555493391941317,0.453995910850562
2013-02-02,8.333333333333334,-0.16551406698813367,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728947135200428,0.422745910850562
2013-02-04,7.9,-0.1374806989470157,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434728157908053,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540435737372878,0.40260702196167314
2013-02-07,8.033333333333333,-0.1279036905964359,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086108442913168,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813753028906631,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268230150339252,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326611495876225,0.397978039832691
2013-02-12,10.833333333333334,-0.17614648199939642,0.4313113731660243
2013-02-13,11.333333333333334,-0.2120010783956837,0.4500613731660243
2013-02-14,11.366666666666667,-0.1808284869478535,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537799633407505,0.4625613731660243
2013-02-16,12.333333333333334,-0.16165084710865843,0.47208518268983385
2013-02-17,12.533333333333333,-0.12659483054996587,0.45303756364221476
2013-02-18,12.733333333333333,-0.1500864340171654,0.48081534141999255
2013-02-19,13.233333333333333,-0.1368968972165939,0.4729722041650906
2013-02-20,13.2,-0.16987602994834947,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310182418421474,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390346559854657,0.516150498738734
2013-02-23,12.066666666666666,-0.20105858568748716,0.516150498738734
2013-02-24,10.8,-0.19095918477642088,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776975076464362,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390934953160633,0.5368806574688928
2013-02-27,8.533333333333333,-0.2422319301870222,0.5465102870985225
2013-02-28,8.533333333333333,-0.2500583552770028,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973083371442648,0.5495405901288255
2013-03-02,8.4,-0.2538191798778583,0.5495405901288255
2013-03-03,9.066666666666666,-0.2656925494921415,0.5728739234621588
2013-03-04,9.266666666666667,-0.2878784877179937,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500512234983176,0.6244612250494603
2013-03-06,9.4,-0.3348138947548204,0.6077945583827937
2013-03-07,11.5,-0.33321078730873516,0.6231384737267089
2013-03-08,12.066666666666666,-0.33845157047559044,0.6256005949388302
2013-03-09,12.633333333333333,-0.33082984799709786,0.6373653008211833
2013-03-10,11.1,-0.32471234252516734,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061122630025769,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154593567776496,0.6488328188104404
2013-03-13,11.033333333333333,-0.35369603111407305,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067345891456945,0.6510550410326625
2013-03-15,10.6,-0.3545752209828411,0.6656383743659958
2013-03-16,10.566666666666666,-0.3857478124306713,0.6656383743659958
2013-03-17,10.333333333333334,-0.3582482116824502,0.6531383743659959
2013-03-18,9.966666666666667,-0.3844837663548731,0.6669478981755197
2013-03-19,11.033333333333333,-0.3897750424770606,0.6714656026932242
2013-03-20,11.166666666666666,-0.3590303907885908,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477596623500825,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172155286746784,0.6361463467857329
2013-03-23,12.266666666666667,-0.2756171335655018,0.6144796801190663
2013-03-24,12.2,-0.3025924987969363,0.6303130134523997
2013-03-25,12.5,-0.27703260455306017,0.6169796801190663
2013-03-26,13.6,-0.3033177443398277,0.6282409413803276
2013-03-27,13.866666666666667,-0.29878966157781867,0.624651197790584
2013-03-28,14.3,-0.27464179242797476,0.612746435885822
2013-03-29,14.466666666666667,-0.24846578994823992,0.593698816838203
2013-03-30,14.2,-0.2767740210683976,0.6088503319897182
2013-03-31,14.566666666666666,-0.25474401356033166,0.5949614431008292
2013-04-01,16.6,-0.22133915942804858,0.5772195076169583
2013-04-02,16.033333333333335,-0.1976030806888823,0.564997285394736
2013-04-03,16.166666666666668,-0.19430760597417926,0.5638861742836251
2013-04-04,16.066666666666666,-0.1837224337836266,0.5567433171407679
2013-04-05,16.366666666666667,-0.2147072213713929,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079420968172746,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940424447314954,0.5844729948704456
2013-04-08,14.433333333333334,-0.21062124521473416,0.586041622321426
2013-04-09,16.866666666666667,-0.2158309785446466,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938057395361608,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035074254774994,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614485329294155,0.5837833093325132
2013-04-13,19.0,-0.2029685386307403,0.5819651275143313
2013-04-14,19.3,-0.18232474824841285,0.5698439153931191
2013-04-15,19.7,-0.18972426405604148,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557719750310527,0.622621693170897
2013-04-17,20.233333333333334,-0.25507367327503194,0.6220156325648364
2013-04-18,19.5,-0.25330850983218434,0.620859272584947
2013-04-19,19.3,-0.27868392958796107,0.6325259392516137
2013-04-20,19.066666666666666,-0.27738067522204,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147250834889064,0.6167994435251178
2013-04-22,17.6,-0.28316152675734807,0.6384661101917845
2013-04-23,17.366666666666667,-0.28871170489774994,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752866384742936,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544853489160689,0.623573896549571
2013-04-26,16.233333333333334,-0.27477127533143897,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698337944446617,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082204308808272,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366731603973863,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658826053176082,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992555975306625,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178826887794927,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617602029828826,0.622524623242233
2013-05-04,13.266666666666667,-0.31408438970037894,0.6391912899088996
2013-05-05,13.2,-0.3161916998377997,0.6391912899088996
2013-05-06,13.2,-0.3134801958022738,0.6391912899088997
2013-05-07,11.8,-0.3066759650876726,0.61935002006763
2013-05-08,11.466666666666667,-0.31308068682458057,0.6060166867342965
2013-05-09,8.9,-0.34074081932275835,0.619940737367208
2013-05-10,8.233333333333333,-0.3319036578612461,0.6154962929227635
2013-05-11,7.0,-0.32882226492502864,0.6133595407860113
2013-05-12,6.333333333333333,-0.32877527436155657,0.6119706518971224
2013-05-13,5.233333333333333,-0.32459488772917666,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175017381249573,0.5725767125031831
2013-05-15,4.533333333333333,-0.30928986862686336,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411178743230363,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706370328473887,0.537547852474323
2013-05-18,3.7666666666666666,-0.25205083868569794,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392846715119148,0.5149007936507937
2013-05-20,3.6,-0.19567379684911834,0.4926785714285714
2013-05-21,3.6333333333333333,-0.2615705890622404,0.5260119047619047
2013-05-22,3.6333333333333333,-0.26149191490477985,0.5260119047619047
2013-05-23,3.8,-0.23064396743973095,0.509345238095238
2013-05-24,3.7333333333333334,-0.254207956556763,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747131637164525,0.5404761904761906
2013-05-26,4.8,-0.2667694856130805,0.5303312629399586
2013-05-27,5.766666666666667,-0.28584391971914846,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888181667018806,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934932059760446,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811333391450068,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791926973881534,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734330207760084,0.5035554401963939
2013-06-02,5.766666666666667,-0.224870957250888,0.4785554401963939
2013-06-03,5.8,-0.2261756515987994,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126332078867364,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306059004028516,0.48774735938831315
2013-06-06,6.4,-0.27494213587914074,0.5210806927216465
2013-06-07,6.433333333333334,-0.3081594666528122,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514803515746356,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689668924299296,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986603151447988,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076934179353134,0.5260806927216464
2013-06-12,6.133333333333334,-0.315861098039887,0.5460806927216465
2013-06-13,6.2,-0.31661477691803536,0.5627473593883131
2013-06-14,6.3,-0.3257720586347,0.5660806927216464
2013-06-15,6.233333333333333,-0.357852520216248,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309050067282726,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959625267999385,0.555604502245456
2013-06-18,5.633333333333334,-0.36959625267999385,0.555604502245456
2013-06-19,5.566666666666666,-0.4029178280037345,0.555604502245456
2013-06-20,5.5,-0.3702739823263587,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703623894867313,0.4889378355787893
2013-06-22,5.4,-0.3578035021889576,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487712036255676,0.4706045022454559
2013-06-24,5.1,-0.2724346642760802,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598240273006259,0.4140827631150212
2013-06-26,2.8,-0.24488594593230265,0.40588383838383835
2013-06-27,2.8,-0.24488594593230265,0.40588383838383835
2013-06-28,2.7,-0.254723954150644,0.3947727272727272
2013-06-29,2.7,-0.254723954150644,0.3947727272727272
2013-06-30,2.7,-0.254723954150644,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621749373498503,0.39780303030303027
